
	SDRs per currency unit for the period  January 01, 1994 - December 11, 2017
	Date	U.S. dollar(USD)	
	15-Dec-2009	0.632589  	
	16-Dec-2009	0.631907  	
	17-Dec-2009	0.636597  	
	18-Dec-2009	0.636421  	
	21-Dec-2009	0.637399  	
	22-Dec-2009	0.639582  	
	23-Dec-2009	0.640731  	
	24-Dec-2009	0.637492  	
	28-Dec-2009	0.637983  	
	29-Dec-2009	0.637219  	
	30-Dec-2009	0.64021  	
	31-Dec-2009	0.637881  	
	04-Jan-2010	0.638176  	
	05-Jan-2010	0.63794  	
	06-Jan-2010	0.639529  	
	07-Jan-2010	0.640488  	
	08-Jan-2010	0.640882  	
	11-Jan-2010	0.63573  	
	12-Jan-2010	0.636098  	
	13-Jan-2010	0.634121  	
	14-Jan-2010	0.635507  	
	15-Jan-2010	0.636425  	
	18-Jan-2010	0.636129  	
	19-Jan-2010	0.637633  	
	20-Jan-2010	0.640431  	
	21-Jan-2010	0.643084  	
	22-Jan-2010	0.640642  	
	25-Jan-2010	0.639891  	
	26-Jan-2010	0.641012  	
	27-Jan-2010	0.640563  	
	28-Jan-2010	0.642435  	
	29-Jan-2010	0.643421  	
	01-Feb-2010	0.645517  	
	02-Feb-2010	0.64479  	
	03-Feb-2010	0.64359  	
	04-Feb-2010	0.647268  	
	05-Feb-2010	0.648741  	
	08-Feb-2010	0.649873  	
	09-Feb-2010	0.649295  	
	10-Feb-2010	0.647758  	
	11-Feb-2010	0.648599  	
	12-Feb-2010	0.652423  	
	15-Feb-2010	0.650594  	
	16-Feb-2010	0.650231  	
	17-Feb-2010	0.649188  	
	18-Feb-2010	0.653033  	
	19-Feb-2010	0.655892  	
	22-Feb-2010	0.653215  	
	23-Feb-2010	0.653838  	
	24-Feb-2010	0.652964  	
	25-Feb-2010	0.653866  	
	26-Feb-2010	0.652493  	
	01-Mar-2010	0.654575  	
	02-Mar-2010	0.654141  	
	03-Mar-2010	0.651583  	
	04-Mar-2010	0.650563  	
	05-Mar-2010	0.653264  	
	08-Mar-2010	0.652927  	
	09-Mar-2010	0.654461  	
	10-Mar-2010	0.654169  	
	11-Mar-2010	0.65341  	
	12-Mar-2010	0.650499  	
	15-Mar-2010	0.652219  	
	16-Mar-2010	0.651918  	
	17-Mar-2010	0.650051  	
	18-Mar-2010	0.65174  	
	19-Mar-2010	0.654311  	
	22-Mar-2010	0.656046  	
	23-Mar-2010	0.656234  	
	24-Mar-2010	0.659729  	
	25-Mar-2010	0.660309  	
	26-Mar-2010	0.660593  	
	29-Mar-2010	0.658427  	
	30-Mar-2010	0.658093  	
	31-Mar-2010	0.658657  	
	01-Apr-2010	0.658  	
	02-Apr-2010	0.659255  	
	05-Apr-2010	0.658729  	
	06-Apr-2010	0.660149  	
	07-Apr-2010	0.661318  	
	08-Apr-2010	0.66075  	
	09-Apr-2010	0.659367  	
	12-Apr-2010	0.655641  	
	13-Apr-2010	0.655235  	
	14-Apr-2010	0.655369  	
	15-Apr-2010	0.656281  	
	16-Apr-2010	0.65599  	
	19-Apr-2010	0.657728  	
	20-Apr-2010	0.656594  	
	21-Apr-2010	0.658999  	
	22-Apr-2010	0.659784  	
	23-Apr-2010	0.660989  	
	26-Apr-2010	0.660958  	
	27-Apr-2010	0.661119  	
	28-Apr-2010	0.663785  	
	29-Apr-2010	0.662975  	
	30-Apr-2010	0.661762  	
	03-May-2010	0.664696  	
	04-May-2010	0.666019  	
	05-May-2010	0.669525  	
	06-May-2010	0.671887  	
	07-May-2010	0.671878  	
	10-May-2010	0.667758  	
	11-May-2010	0.673746  	
	12-May-2010	0.673967  	
	13-May-2010	0.675837  	
	14-May-2010	0.678728  	
	17-May-2010	0.682119  	
	18-May-2010	0.680614  	
	19-May-2010	0.684002  	
	20-May-2010	0.680817  	
	21-May-2010	0.676095  	
	24-May-2010	0.678606  	
	25-May-2010	0.68156  	
	26-May-2010	0.679771  	
	27-May-2010	0.679667  	
	28-May-2010	0.678275  	
	01-Jun-2010	0.683534  	
	02-Jun-2010	0.68219  	
	03-Jun-2010	0.682467  	
	04-Jun-2010	0.68406  	
	07-Jun-2010	0.687662  	
	08-Jun-2010	0.688579  	
	09-Jun-2010	0.687287  	
	10-Jun-2010	0.685217  	
	11-Jun-2010	0.683855  	
	14-Jun-2010	0.681628  	
	15-Jun-2010	0.680797  	
	16-Jun-2010	0.680103  	
	17-Jun-2010	0.678076  	
	18-Jun-2010	0.677527  	
	21-Jun-2010	0.677652  	
	22-Jun-2010	0.679994  	
	23-Jun-2010	0.67838  	
	24-Jun-2010	0.676985  	
	25-Jun-2010	0.677742  	
	28-Jun-2010	0.67586  	
	29-Jun-2010	0.677902  	
	30-Jun-2010	0.67618  	
	01-Jul-2010	0.675003  	
	02-Jul-2010	0.6702  	
	06-Jul-2010	0.66922  	
	07-Jul-2010	0.66852  	
	08-Jul-2010	0.668508  	
	09-Jul-2010	0.668437  	
	12-Jul-2010	0.670937  	
	13-Jul-2010	0.670338  	
	14-Jul-2010	0.667104  	
	15-Jul-2010	0.664497  	
	16-Jul-2010	0.660973  	
	19-Jul-2010	0.66119  	
	20-Jul-2010	0.662399  	
	21-Jul-2010	0.663933  	
	22-Jul-2010	0.662511  	
	23-Jul-2010	0.660962  	
	26-Jul-2010	0.661251  	
	27-Jul-2010	0.659857  	
	28-Jul-2010	0.660137  	
	29-Jul-2010	0.657181  	
	30-Jul-2010	0.658538  	
	02-Aug-2010	0.656716  	
	03-Aug-2010	0.652094  	
	04-Aug-2010	0.652259  	
	05-Aug-2010	0.653031  	
	06-Aug-2010	0.653995  	
	09-Aug-2010	0.651546  	
	10-Aug-2010	0.654646  	
	11-Aug-2010	0.656482  	
	12-Aug-2010	0.66041  	
	13-Aug-2010	0.661351  	
	16-Aug-2010	0.661182  	
	17-Aug-2010	0.659554  	
	18-Aug-2010	0.659254  	
	19-Aug-2010	0.660327  	
	20-Aug-2010	0.663134  	
	23-Aug-2010	0.662647  	
	24-Aug-2010	0.663896  	
	25-Aug-2010	0.663416  	
	26-Aug-2010	0.661891  	
	27-Aug-2010	0.661866  	
	30-Aug-2010	0.662635  	
	31-Aug-2010	0.662729  	
	01-Sep-2010	0.660186  	
	02-Sep-2010	0.65995  	
	03-Sep-2010	0.659949  	
	07-Sep-2010	0.660962  	
	08-Sep-2010	0.661339  	
	09-Sep-2010	0.661001  	
	10-Sep-2010	0.661143  	
	13-Sep-2010	0.659955  	
	14-Sep-2010	0.658595  	
	15-Sep-2010	0.658089  	
	16-Sep-2010	0.655828  	
	17-Sep-2010	0.655934  	
	20-Sep-2010	0.655847  	
	21-Sep-2010	0.655403  	
	22-Sep-2010	0.649578  	
	23-Sep-2010	0.650119  	
	24-Sep-2010	0.64858  	
	27-Sep-2010	0.647  	
	28-Sep-2010	0.647056  	
	29-Sep-2010	0.644217  	
	30-Sep-2010	0.642596  	
	01-Oct-2010	0.641547  	
	04-Oct-2010	0.642242  	
	05-Oct-2010	0.640783  	
	06-Oct-2010	0.639352  	
	07-Oct-2010	0.636167  	
	08-Oct-2010	0.637856  	
	12-Oct-2010	0.638704  	
	13-Oct-2010	0.635705  	
	14-Oct-2010	0.633032  	
	15-Oct-2010	0.632656  	
	18-Oct-2010	0.636026  	
	19-Oct-2010	0.636281  	
	20-Oct-2010	0.637836  	
	21-Oct-2010	0.634293  	
	22-Oct-2010	0.636693  	
	25-Oct-2010	0.633769  	
	26-Oct-2010	0.635268  	
	27-Oct-2010	0.637936  	
	28-Oct-2010	0.637122  	
	29-Oct-2010	0.636219  	
	01-Nov-2010	0.633947  	
	02-Nov-2010	0.634055  	
	03-Nov-2010	0.632335  	
	04-Nov-2010	0.629452  	
	05-Nov-2010	0.63094  	
	08-Nov-2010	0.635096  	
	09-Nov-2010	0.63364  	
	10-Nov-2010	0.638737  	
	11-Nov-2010	0.639661  	
	12-Nov-2010	0.640019  	
	15-Nov-2010	0.642229  	
	16-Nov-2010	0.643122  	
	17-Nov-2010	0.64577  	
	18-Nov-2010	0.642344  	
	19-Nov-2010	0.64093  	
	22-Nov-2010	0.641619  	
	23-Nov-2010	0.644314  	
	24-Nov-2010	0.648827  	
	29-Nov-2010	0.653014  	
	30-Nov-2010	0.655404  	
	01-Dec-2010	0.653615  	
	02-Dec-2010	0.653138  	
	03-Dec-2010	0.650779  	
	06-Dec-2010	0.649688  	
	07-Dec-2010	0.647126  	
	08-Dec-2010	0.650938  	
	09-Dec-2010	0.651629  	
	10-Dec-2010	0.65005  	
	13-Dec-2010	0.650219  	
	14-Dec-2010	0.645617  	
	15-Dec-2010	0.649724  	
	16-Dec-2010	0.651646  	
	17-Dec-2010	0.65116  	
	20-Dec-2010	0.652819  	
	21-Dec-2010	0.653182  	
	22-Dec-2010	0.65331  	
	23-Dec-2010	0.653843  	
	27-Dec-2010	0.652833  	
	28-Dec-2010	0.652549  	
	29-Dec-2010	0.652237  	
	30-Dec-2010	0.649336  	
	03-Jan-2011	0.646907  	
	04-Jan-2011	0.646668  	
	05-Jan-2011	0.649241  	
	06-Jan-2011	0.652858  	
	07-Jan-2011	0.655759  	
	10-Jan-2011	0.65632  	
	11-Jan-2011	0.654963  	
	12-Jan-2011	0.654844  	
	13-Jan-2011	0.650643  	
	14-Jan-2011	0.646395  	
	18-Jan-2011	0.644821  	
	19-Jan-2011	0.643514  	
	20-Jan-2011	0.642873  	
	21-Jan-2011	0.643251  	
	24-Jan-2011	0.642566  	
	25-Jan-2011	0.641471  	
	26-Jan-2011	0.64002  	
	27-Jan-2011	0.63936  	
	28-Jan-2011	0.639265  	
	31-Jan-2011	0.640231  	
	01-Feb-2011	0.637296  	
	02-Feb-2011	0.636142  	
	03-Feb-2011	0.636872  	
	04-Feb-2011	0.639591  	
	07-Feb-2011	0.641634  	
	08-Feb-2011	0.639222  	
	09-Feb-2011	0.640361  	
	10-Feb-2011	0.64036  	
	11-Feb-2011	0.643442  	
	14-Feb-2011	0.644463  	
	15-Feb-2011	0.642605  	
	16-Feb-2011	0.643234  	
	17-Feb-2011	0.642379  	
	18-Feb-2011	0.64179  	
	22-Feb-2011	0.639687  	
	23-Feb-2011	0.637987  	
	24-Feb-2011	0.637262  	
	25-Feb-2011	0.637118  	
	28-Feb-2011	0.635708  	
	01-Mar-2011	0.635768  	
	02-Mar-2011	0.635503  	
	03-Mar-2011	0.634788  	
	04-Mar-2011	0.633629  	
	07-Mar-2011	0.632067  	
	08-Mar-2011	0.634747  	
	09-Mar-2011	0.634659  	
	10-Mar-2011	0.636677  	
	11-Mar-2011	0.63798  	
	14-Mar-2011	0.634088  	
	15-Mar-2011	0.635363  	
	16-Mar-2011	0.633534  	
	17-Mar-2011	0.630456  	
	18-Mar-2011	0.630635  	
	21-Mar-2011	0.62943  	
	22-Mar-2011	0.627462  	
	23-Mar-2011	0.629596  	
	24-Mar-2011	0.630096  	
	25-Mar-2011	0.630232  	
	28-Mar-2011	0.632939  	
	29-Mar-2011	0.632614  	
	30-Mar-2011	0.633033  	
	31-Mar-2011	0.630714  	
	01-Apr-2011	0.632474  	
	04-Apr-2011	0.631118  	
	05-Apr-2011	0.631749  	
	06-Apr-2011	0.629625  	
	07-Apr-2011	0.629952  	
	08-Apr-2011	0.62785  	
	11-Apr-2011	0.626526  	
	12-Apr-2011	0.626621  	
	13-Apr-2011	0.625688  	
	14-Apr-2011	0.626948  	
	15-Apr-2011	0.62579  	
	18-Apr-2011	0.628344  	
	19-Apr-2011	0.628378  	
	20-Apr-2011	0.624045  	
	21-Apr-2011	0.621347  	
	22-Apr-2011	0.622586  	
	25-Apr-2011	0.622159  	
	26-Apr-2011	0.621291  	
	27-Apr-2011	0.620389  	
	28-Apr-2011	0.617411  	
	29-Apr-2011	0.616919  	
	02-May-2011	0.616064  	
	03-May-2011	0.618305  	
	04-May-2011	0.616966  	
	05-May-2011	0.616402  	
	06-May-2011	0.621884  	
	09-May-2011	0.624959  	
	10-May-2011	0.625899  	
	11-May-2011	0.624875  	
	12-May-2011	0.629424  	
	13-May-2011	0.62706  	
	16-May-2011	0.630436  	
	17-May-2011	0.629162  	
	18-May-2011	0.628406  	
	19-May-2011	0.628485  	
	20-May-2011	0.628465  	
	23-May-2011	0.633241  	
	24-May-2011	0.631373  	
	25-May-2011	0.631911  	
	26-May-2011	0.629575  	
	27-May-2011	0.627754  	
	31-May-2011	0.6247  	
	01-Jun-2011	0.625086  	
	02-Jun-2011	0.623535  	
	03-Jun-2011	0.623383  	
	06-Jun-2011	0.620729  	
	07-Jun-2011	0.61974  	
	08-Jun-2011	0.62039  	
	09-Jun-2011	0.620902  	
	10-Jun-2011	0.623634  	
	13-Jun-2011	0.625381  	
	14-Jun-2011	0.623617  	
	15-Jun-2011	0.626936  	
	16-Jun-2011	0.630547  	
	17-Jun-2011	0.627056  	
	20-Jun-2011	0.628079  	
	21-Jun-2011	0.625675  	
	22-Jun-2011	0.625906  	
	23-Jun-2011	0.629275  	
	24-Jun-2011	0.629141  	
	27-Jun-2011	0.629487  	
	28-Jun-2011	0.628811  	
	29-Jun-2011	0.62606  	
	30-Jun-2011	0.624825  	
	01-Jul-2011	0.624836  	
	05-Jul-2011	0.624824  	
	06-Jul-2011	0.627577  	
	07-Jul-2011	0.628409  	
	08-Jul-2011	0.629078  	
	11-Jul-2011	0.631395  	
	12-Jul-2011	0.634342  	
	13-Jul-2011	0.631024  	
	14-Jul-2011	0.628069  	
	15-Jul-2011	0.628805  	
	18-Jul-2011	0.630961  	
	19-Jul-2011	0.628219  	
	20-Jul-2011	0.627246  	
	21-Jul-2011	0.62797  	
	22-Jul-2011	0.623229  	
	25-Jul-2011	0.623735  	
	26-Jul-2011	0.621315  	
	27-Jul-2011	0.621401  	
	28-Jul-2011	0.624422  	
	29-Jul-2011	0.625391  	
	01-Aug-2011	0.621238  	
	02-Aug-2011	0.626038  	
	03-Aug-2011	0.623123  	
	04-Aug-2011	0.626628  	
	05-Aug-2011	0.627292  	
	08-Aug-2011	0.624375  	
	09-Aug-2011	0.624168  	
	10-Aug-2011	0.622322  	
	11-Aug-2011	0.625566  	
	12-Aug-2011	0.624712  	
	15-Aug-2011	0.62372  	
	16-Aug-2011	0.622313  	
	17-Aug-2011	0.620302  	
	18-Aug-2011	0.621497  	
	19-Aug-2011	0.622213  	
	22-Aug-2011	0.620821  	
	23-Aug-2011	0.619803  	
	24-Aug-2011	0.62009  	
	25-Aug-2011	0.621373  	
	26-Aug-2011	0.621481  	
	29-Aug-2011	0.619977  	
	30-Aug-2011	0.621758  	
	31-Aug-2011	0.621365  	
	01-Sep-2011	0.624582  	
	02-Sep-2011	0.624787  	
	06-Sep-2011	0.626824  	
	07-Sep-2011	0.62952  	
	08-Sep-2011	0.629608  	
	09-Sep-2011	0.634246  	
	12-Sep-2011	0.637488  	
	13-Sep-2011	0.637056  	
	14-Sep-2011	0.635746  	
	15-Sep-2011	0.633688  	
	16-Sep-2011	0.633932  	
	19-Sep-2011	0.63683  	
	20-Sep-2011	0.636319  	
	21-Sep-2011	0.636806  	
	22-Sep-2011	0.641935  	
	23-Sep-2011	0.641358  	
	26-Sep-2011	0.640537  	
	27-Sep-2011	0.639541  	
	28-Sep-2011	0.636632  	
	29-Sep-2011	0.638063  	
	30-Sep-2011	0.640359  	
	03-Oct-2011	0.6431  	
	04-Oct-2011	0.646787  	
	05-Oct-2011	0.643331  	
	06-Oct-2011	0.643339  	
	07-Oct-2011	0.641639  	
	11-Oct-2011	0.638261  	
	12-Oct-2011	0.634815  	
	13-Oct-2011	0.635797  	
	14-Oct-2011	0.634699  	
	17-Oct-2011	0.634917  	
	18-Oct-2011	0.636127  	
	19-Oct-2011	0.633469  	
	20-Oct-2011	0.634168  	
	21-Oct-2011	0.634913  	
	24-Oct-2011	0.632613  	
	25-Oct-2011	0.6304  	
	26-Oct-2011	0.630685  	
	27-Oct-2011	0.628567  	
	28-Oct-2011	0.626184  	
	31-Oct-2011	0.630556  	
	01-Nov-2011	0.636916  	
	02-Nov-2011	0.634776  	
	03-Nov-2011	0.634201  	
	04-Nov-2011	0.633626  	
	07-Nov-2011	0.635005  	
	08-Nov-2011	0.634758  	
	09-Nov-2011	0.637027  	
	10-Nov-2011	0.637929  	
	11-Nov-2011	0.637047  	
	14-Nov-2011	0.636094  	
	15-Nov-2011	0.638581  	
	16-Nov-2011	0.640195  	
	17-Nov-2011	0.640323  	
	18-Nov-2011	0.63726  	
	21-Nov-2011	0.641009  	
	22-Nov-2011	0.639228  	
	23-Nov-2011	0.642587  	
	28-Nov-2011	0.643492  	
	29-Nov-2011	0.643288  	
	30-Nov-2011	0.644514  	
	01-Dec-2011	0.640863  	
	02-Dec-2011	0.640887  	
	05-Dec-2011	0.642239  	
	06-Dec-2011	0.642698  	
	07-Dec-2011	0.643277  	
	08-Dec-2011	0.642256  	
	09-Dec-2011	0.642147  	
	12-Dec-2011	0.645445  	
	13-Dec-2011	0.646152  	
	14-Dec-2011	0.650795  	
	15-Dec-2011	0.650751  	
	16-Dec-2011	0.649842  	
	19-Dec-2011	0.650178  	
	20-Dec-2011	0.648633  	
	21-Dec-2011	0.64803  	
	22-Dec-2011	0.648914  	
	23-Dec-2011	0.648615  	
	27-Dec-2011	0.648334  	
	28-Dec-2011	0.648267  	
	29-Dec-2011	0.653425  	
	30-Dec-2011	0.651353  	
	03-Jan-2012	0.648119  	
	04-Jan-2012	0.649487  	
	05-Jan-2012	0.652406  	
	06-Jan-2012	0.653538  	
	09-Jan-2012	0.654021  	
	10-Jan-2012	0.653997  	
	11-Jan-2012	0.655656  	
	12-Jan-2012	0.654696  	
	13-Jan-2012	0.654238  	
	17-Jan-2012	0.65429  	
	18-Jan-2012	0.653278  	
	19-Jan-2012	0.651605  	
	20-Jan-2012	0.651732  	
	23-Jan-2012	0.64931  	
	24-Jan-2012	0.649705  	
	25-Jan-2012	0.651067  	
	26-Jan-2012	0.646772  	
	27-Jan-2012	0.646353  	
	30-Jan-2012	0.646235  	
	31-Jan-2012	0.64471  	
	01-Feb-2012	0.645372  	
	02-Feb-2012	0.645043  	
	03-Feb-2012	0.644762  	
	06-Feb-2012	0.64715  	
	07-Feb-2012	0.645973  	
	08-Feb-2012	0.642938  	
	09-Feb-2012	0.643848  	
	10-Feb-2012	0.644575  	
	13-Feb-2012	0.64443  	
	14-Feb-2012	0.646026  	
	15-Feb-2012	0.647543  	
	16-Feb-2012	0.650379  	
	17-Feb-2012	0.647486  	
	21-Feb-2012	0.646851  	
	22-Feb-2012	0.647579  	
	23-Feb-2012	0.646138  	
	24-Feb-2012	0.643908  	
	27-Feb-2012	0.643981  	
	28-Feb-2012	0.643179  	
	29-Feb-2012	0.642664  	
	01-Mar-2012	0.645104  	
	02-Mar-2012	0.647343  	
	05-Mar-2012	0.648386  	
	06-Mar-2012	0.649388  	
	07-Mar-2012	0.649308  	
	08-Mar-2012	0.647759  	
	09-Mar-2012	0.648429  	
	12-Mar-2012	0.651179  	
	13-Mar-2012	0.651676  	
	14-Mar-2012	0.652805  	
	15-Mar-2012	0.653022  	
	16-Mar-2012	0.652744  	
	19-Mar-2012	0.65011  	
	20-Mar-2012	0.650278  	
	21-Mar-2012	0.649451  	
	22-Mar-2012	0.650091  	
	23-Mar-2012	0.648578  	
	26-Mar-2012	0.648465  	
	27-Mar-2012	0.645976  	
	28-Mar-2012	0.646405  	
	29-Mar-2012	0.647219  	
	30-Mar-2012	0.645542  	
	02-Apr-2012	0.645774  	
	03-Apr-2012	0.645322  	
	04-Apr-2012	0.64932  	
	05-Apr-2012	0.650964  	
	06-Apr-2012	0.650117  	
	09-Apr-2012	0.649989  	
	10-Apr-2012	0.650401  	
	11-Apr-2012	0.648354  	
	12-Apr-2012	0.64833  	
	13-Apr-2012	0.648089  	
	16-Apr-2012	0.650797  	
	17-Apr-2012	0.648281  	
	18-Apr-2012	0.649658  	
	19-Apr-2012	0.648978  	
	20-Apr-2012	0.64733  	
	23-Apr-2012	0.647983  	
	24-Apr-2012	0.647249  	
	25-Apr-2012	0.646577  	
	26-Apr-2012	0.645983  	
	27-Apr-2012	0.645407  	
	30-Apr-2012	0.644934  	
	01-May-2012	0.644313  	
	02-May-2012	0.646881  	
	03-May-2012	0.646931  	
	04-May-2012	0.646859  	
	07-May-2012	0.647971  	
	08-May-2012	0.648575  	
	09-May-2012	0.64944  	
	10-May-2012	0.650116  	
	11-May-2012	0.650606  	
	14-May-2012	0.65183  	
	15-May-2012	0.652265  	
	16-May-2012	0.655847  	
	17-May-2012	0.656302  	
	18-May-2012	0.655953  	
	21-May-2012	0.654348  	
	22-May-2012	0.655164  	
	23-May-2012	0.656766  	
	24-May-2012	0.658575  	
	25-May-2012	0.65873  	
	29-May-2012	0.659414  	
	30-May-2012	0.661561  	
	31-May-2012	0.662139  	
	01-Jun-2012	0.663921  	
	04-Jun-2012	0.660616  	
	05-Jun-2012	0.662034  	
	06-Jun-2012	0.660794  	
	07-Jun-2012	0.65913  	
	08-Jun-2012	0.661883  	
	11-Jun-2012	0.659485  	
	12-Jun-2012	0.660751  	
	13-Jun-2012	0.660182  	
	14-Jun-2012	0.659323  	
	15-Jun-2012	0.658005  	
	18-Jun-2012	0.657524  	
	19-Jun-2012	0.657591  	
	20-Jun-2012	0.655941  	
	21-Jun-2012	0.657137  	
	22-Jun-2012	0.660231  	
	25-Jun-2012	0.661292  	
	26-Jun-2012	0.660352  	
	27-Jun-2012	0.660563  	
	28-Jun-2012	0.661988  	
	29-Jun-2012	0.658958  	
	02-Jul-2012	0.657989  	
	03-Jul-2012	0.658879  	
	05-Jul-2012	0.660379  	
	06-Jul-2012	0.663324  	
	09-Jul-2012	0.664643  	
	10-Jul-2012	0.664326  	
	11-Jul-2012	0.664363  	
	12-Jul-2012	0.666818  	
	13-Jul-2012	0.666551  	
	16-Jul-2012	0.666211  	
	17-Jul-2012	0.664016  	
	18-Jul-2012	0.664918  	
	19-Jul-2012	0.662953  	
	20-Jul-2012	0.66413  	
	23-Jul-2012	0.666415  	
	24-Jul-2012	0.667318  	
	25-Jul-2012	0.666453  	
	26-Jul-2012	0.664614  	
	27-Jul-2012	0.662072  	
	30-Jul-2012	0.66322  	
	31-Jul-2012	0.662984  	
	01-Aug-2012	0.662717  	
	02-Aug-2012	0.663852  	
	03-Aug-2012	0.663409  	
	06-Aug-2012	0.662364  	
	07-Aug-2012	0.660761  	
	08-Aug-2012	0.661893  	
	09-Aug-2012	0.66271  	
	10-Aug-2012	0.663727  	
	13-Aug-2012	0.661894  	
	14-Aug-2012	0.661832  	
	15-Aug-2012	0.663557  	
	16-Aug-2012	0.663896  	
	17-Aug-2012	0.662463  	
	20-Aug-2012	0.663362  	
	21-Aug-2012	0.661116  	
	22-Aug-2012	0.660209  	
	23-Aug-2012	0.657405  	
	24-Aug-2012	0.658023  	
	27-Aug-2012	0.658541  	
	28-Aug-2012	0.658069  	
	29-Aug-2012	0.657562  	
	30-Aug-2012	0.657757  	
	31-Aug-2012	0.657024  	
	04-Sep-2012	0.656657  	
	05-Sep-2012	0.65721  	
	06-Sep-2012	0.655977  	
	07-Sep-2012	0.655009  	
	10-Sep-2012	0.652383  	
	11-Sep-2012	0.651741  	
	12-Sep-2012	0.648977  	
	13-Sep-2012	0.649224  	
	14-Sep-2012	0.645432  	
	17-Sep-2012	0.645378  	
	18-Sep-2012	0.64644  	
	19-Sep-2012	0.64795  	
	20-Sep-2012	0.64839  	
	21-Sep-2012	0.647038  	
	24-Sep-2012	0.649038  	
	25-Sep-2012	0.64871  	
	26-Sep-2012	0.649602  	
	27-Sep-2012	0.649437  	
	28-Sep-2012	0.648429  	
	01-Oct-2012	0.649349  	
	02-Oct-2012	0.649152  	
	03-Oct-2012	0.649587  	
	04-Oct-2012	0.649099  	
	05-Oct-2012	0.647565  	
	09-Oct-2012	0.649701  	
	10-Oct-2012	0.65094  	
	11-Oct-2012	0.649901  	
	12-Oct-2012	0.648872  	
	15-Oct-2012	0.649261  	
	16-Oct-2012	0.648267  	
	17-Oct-2012	0.646022  	
	18-Oct-2012	0.646636  	
	19-Oct-2012	0.648087  	
	22-Oct-2012	0.648284  	
	23-Oct-2012	0.649758  	
	24-Oct-2012	0.65081  	
	25-Oct-2012	0.649399  	
	26-Oct-2012	0.65112  	
	29-Oct-2012	0.651205  	
	30-Oct-2012	0.650095  	
	31-Oct-2012	0.64911  	
	01-Nov-2012	0.649817  	
	02-Nov-2012	0.651726  	
	05-Nov-2012	0.653967  	
	06-Nov-2012	0.653642  	
	07-Nov-2012	0.653316  	
	08-Nov-2012	0.654618  	
	09-Nov-2012	0.654641  	
	12-Nov-2012	0.655216  	
	13-Nov-2012	0.655082  	
	14-Nov-2012	0.655211  	
	15-Nov-2012	0.655768  	
	16-Nov-2012	0.656252  	
	19-Nov-2012	0.655334  	
	20-Nov-2012	0.654741  	
	21-Nov-2012	0.655527  	
	26-Nov-2012	0.652039  	
	27-Nov-2012	0.652211  	
	28-Nov-2012	0.65338  	
	29-Nov-2012	0.651678  	
	30-Nov-2012	0.651546  	
	03-Dec-2012	0.650814  	
	04-Dec-2012	0.649392  	
	05-Dec-2012	0.6496  	
	06-Dec-2012	0.650089  	
	07-Dec-2012	0.652863  	
	10-Dec-2012	0.652965  	
	11-Dec-2012	0.651498  	
	12-Dec-2012	0.650937  	
	13-Dec-2012	0.650768  	
	14-Dec-2012	0.650635  	
	17-Dec-2012	0.64906  	
	18-Dec-2012	0.648664  	
	19-Dec-2012	0.647024  	
	20-Dec-2012	0.647148  	
	21-Dec-2012	0.648323  	
	26-Dec-2012	0.649452  	
	27-Dec-2012	0.648726  	
	28-Dec-2012	0.650652  	
	02-Jan-2013	0.649263  	
	03-Jan-2013	0.652068  	
	04-Jan-2013	0.655783  	
	07-Jan-2013	0.654763  	
	08-Jan-2013	0.652706  	
	09-Jan-2013	0.654314  	
	10-Jan-2013	0.653654  	
	11-Jan-2013	0.651158  	
	14-Jan-2013	0.649709  	
	15-Jan-2013	0.64951  	
	16-Jan-2013	0.650107  	
	17-Jan-2013	0.649937  	
	18-Jan-2013	0.650816  	
	22-Jan-2013	0.650601  	
	23-Jan-2013	0.650603  	
	24-Jan-2013	0.651755  	
	25-Jan-2013	0.650978  	
	28-Jan-2013	0.65101  	
	29-Jan-2013	0.65082  	
	30-Jan-2013	0.649078  	
	31-Jan-2013	0.648788  	
	01-Feb-2013	0.647632  	
	04-Feb-2013	0.650038  	
	05-Feb-2013	0.650144  	
	06-Feb-2013	0.651335  	
	07-Feb-2013	0.65059  	
	08-Feb-2013	0.652308  	
	11-Feb-2013	0.653672  	
	12-Feb-2013	0.653395  	
	13-Feb-2013	0.652474  	
	14-Feb-2013	0.655476  	
	15-Feb-2013	0.65511  	
	19-Feb-2013	0.655648  	
	20-Feb-2013	0.655735  	
	21-Feb-2013	0.659129  	
	22-Feb-2013	0.659578  	
	25-Feb-2013	0.65868  	
	26-Feb-2013	0.661033  	
	27-Feb-2013	0.660374  	
	28-Feb-2013	0.66014  	
	01-Mar-2013	0.663345  	
	04-Mar-2013	0.663889  	
	05-Mar-2013	0.662449  	
	06-Mar-2013	0.662799  	
	07-Mar-2013	0.664214  	
	08-Mar-2013	0.66318  	
	11-Mar-2013	0.666248  	
	12-Mar-2013	0.66594  	
	13-Mar-2013	0.665462  	
	14-Mar-2013	0.66761  	
	15-Mar-2013	0.663685  	
	18-Mar-2013	0.665523  	
	19-Mar-2013	0.665741  	
	20-Mar-2013	0.666323  	
	21-Mar-2013	0.665786  	
	22-Mar-2013	0.66483  	
	25-Mar-2013	0.663969  	
	26-Mar-2013	0.666607  	
	27-Mar-2013	0.668373  	
	28-Mar-2013	0.667549  	
	29-Mar-2013	0.667024  	
	01-Apr-2013	0.665506  	
	02-Apr-2013	0.666112  	
	03-Apr-2013	0.666949  	
